cell_id,cell_area_m2,inter_area_m2,overhead_fraction_cell,covered_walkway,elevated_rail,elevated_road,pedestrian_bridge,viaduct,other_overhead,overhead_confounding_flag
TP_0001,9999.999999838656,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0002,10000.000000078944,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0003,10000.000000041473,70.29872248011179,0.007029872247982024,1,0,0,0,0,0,clean_or_minor
TP_0004,10000.0,304.29269615863353,0.030429269615863352,1,0,0,0,0,0,moderate_confounding
TP_0005,10000.000000020373,137.18399839674976,0.013718399839647028,2,0,0,0,0,0,clean_or_minor
TP_0006,9999.999999900137,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0007,10000.0,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0008,10000.00000002492,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0009,9999.99999997708,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0010,10000.000000004366,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0011,10000.00000002583,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0012,9999.999999973443,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0013,9999.999999927786,102.3598725948247,0.010235987259556387,1,0,0,0,0,0,clean_or_minor
TP_0014,10000.000000233194,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0015,9999.999999758438,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0016,10000.000000065484,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0017,10000.000000085493,321.47035994275655,0.032147035994000824,0,0,0,2,1,0,moderate_confounding
TP_0018,9999.999999965803,420.70155108321075,0.04207015510846494,2,0,0,1,0,0,moderate_confounding
TP_0019,9999.999999988358,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0020,9999.999999934153,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0021,10000.000000021464,172.6119656424318,0.017261196564206133,1,0,0,0,0,0,clean_or_minor
TP_0022,9999.99999997508,331.379198085042,0.03313791980858678,1,0,0,0,0,0,moderate_confounding
TP_0023,10000.000000064938,410.14540201856283,0.04101454020158994,3,0,0,0,0,0,moderate_confounding
TP_0024,9999.999999937063,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0025,10000.000000027467,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0026,10000.000000119871,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0027,9999.999999860665,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0028,10000.000000014734,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0029,10000.00000002674,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0030,9999.999999880856,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0031,10000.00000004602,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0032,9999.99999999327,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0033,10000.000000018372,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0034,9999.9999999789,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0035,9999.99999993579,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0036,10000.000000033833,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0037,10000.000000058753,2178.8816348543,0.21788816348414983,2,0,0,0,0,0,major_confounding
TP_0038,10000.000000004366,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0039,9999.999999961074,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0040,9999.999999992178,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0041,10000.000000012005,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0042,10000.000000034925,60.70500904815108,0.006070500904793907,1,0,0,0,0,0,clean_or_minor
TP_0043,9999.999999990905,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0044,9999.999999939791,59.92126093847793,0.005992126093883871,0,0,0,1,0,0,clean_or_minor
TP_0045,10000.000000028194,353.19536303519925,0.03531953630342034,4,0,0,0,0,0,moderate_confounding
TP_0046,10000.00000011878,350.3664762428319,0.035036647623867025,4,0,0,0,0,0,moderate_confounding
TP_0047,9999.999999852298,97.5749421281381,0.009757494212957931,1,0,0,0,0,0,clean_or_minor
TP_0048,10000.00000001346,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0049,10000.000000038744,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0050,9999.999999987813,205.71959393540976,0.02057195939356605,2,0,0,0,0,0,moderate_confounding
TP_0051,10000.00000001055,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0052,9999.999999964348,583.9299510953718,0.05839299510974537,5,0,0,0,0,0,moderate_confounding
TP_0053,9999.999999981446,306.2968601409727,0.030629686014154098,5,0,0,0,0,0,moderate_confounding
TP_0054,10000.00000006712,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0055,10000.000000080763,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0056,9999.99999988322,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0057,10000.00000011496,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0058,9999.999999920328,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0059,9999.999999967986,1098.7556470927238,0.10987556470962415,0,0,3,0,0,0,major_confounding
TP_0060,9999.999999998181,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0061,10000.00000003256,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0062,9999.999999989268,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0063,10000.00000000764,149.80654812379348,0.014980654812367903,2,0,0,0,0,0,clean_or_minor
TP_0064,9999.99999996453,420.45616201153416,0.04204561620130255,3,0,0,0,0,0,moderate_confounding
TP_0065,10000.000000062028,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0066,9999.99999994343,144.6622946066724,0.014466229460749075,1,0,0,0,0,0,clean_or_minor
TP_0067,10000.00000018481,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0068,9999.999999849388,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0069,10000.000000011278,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0070,9999.99999997035,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0071,10000.000000061664,77.58453056068191,0.00775845305602035,0,0,0,2,0,0,clean_or_minor
TP_0072,9999.99999986885,156.66843901340172,0.01566684390154564,2,0,0,0,0,0,clean_or_minor
TP_0073,10000.000000033288,197.33758642300012,0.019733758642234322,5,0,0,0,0,0,clean_or_minor
TP_0074,10000.000000060027,629.324159903386,0.06293241598996084,8,0,0,0,0,0,moderate_confounding
TP_0075,10000.000000010368,233.00175043007448,0.02330017504298329,3,0,0,0,0,0,moderate_confounding
TP_0076,9999.999999886313,123.62825662936461,0.01236282566307701,2,0,0,0,0,0,clean_or_minor
TP_0077,10000.00000005075,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0078,9999.999999997817,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0079,10000.000000088585,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0080,10000.000000037107,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0081,9999.999999911233,126.77320155785307,0.012677320155897839,2,0,0,0,0,0,clean_or_minor
TP_0082,9999.999999929241,868.9689518479482,0.08689689518540969,8,0,0,0,0,0,moderate_confounding
TP_0083,10000.000000095497,355.844812608971,0.03558448126055728,4,0,0,0,0,0,moderate_confounding
TP_0084,9999.999999973443,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0085,9999.999999916145,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0086,10000.000000147156,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0087,9999.999999881584,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0088,10000.00000000764,7324.81831223162,0.7324818312226025,0,0,6,0,1,0,major_confounding
TP_0089,10000.000000034925,3765.952710493418,0.3765952710480266,0,0,5,0,1,0,major_confounding
TP_0090,9999.999999990905,748.4908672022659,0.07484908672029467,0,0,2,0,0,0,moderate_confounding
TP_0091,10000.000000019645,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0092,10000.00000004784,91.83107443078055,0.009183107443034123,0,0,0,1,0,0,clean_or_minor
TP_0093,9999.999999924694,91.56556341489132,0.009156556341558085,1,0,0,1,0,0,clean_or_minor
TP_0094,10000.000000088403,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0095,9999.999999899592,1586.305055586426,0.1586305055602354,0,0,0,0,1,0,major_confounding
TP_0096,10000.000000066939,1013.5919553334851,0.10135919553267002,0,0,0,0,1,0,major_confounding
TP_0097,9999.999999950342,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0098,10000.000000047294,170.08483069679033,0.017008483069598596,1,0,0,2,0,0,clean_or_minor
TP_0099,9999.999999927786,396.360543448092,0.03963605434509543,3,0,0,1,0,0,moderate_confounding
TP_0100,10000.000000023829,17.232444034384308,0.0017232444034343244,1,0,0,0,0,0,clean_or_minor
TP_0101,9999.999999979264,19.48867954318264,0.0019488679543223054,0,0,0,1,0,0,clean_or_minor
TP_0102,9999.99999999909,672.7692002322929,0.0672769200232354,4,0,0,1,0,0,moderate_confounding
TP_0103,10000.000000012733,126.7699439124714,0.012676994391231,2,0,0,0,0,0,clean_or_minor
TP_0104,10000.000000033288,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0105,9999.999999923057,537.1429707848057,0.053714297078893865,1,0,0,1,1,0,moderate_confounding
TP_0106,10000.00000008913,1466.252677695889,0.14662526776828202,0,0,0,1,1,0,major_confounding
TP_0107,9999.999999894499,603.5554675010077,0.06035554675073753,0,0,0,0,1,0,moderate_confounding
TP_0108,10000.000000121145,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0109,10000.00000006512,47.193353117048694,0.004719335311674137,1,0,0,0,0,0,clean_or_minor
TP_0110,9999.999999945794,699.6868148716773,0.069968681487547,6,0,0,0,0,0,moderate_confounding
TP_0111,9999.999999899956,343.3428116909662,0.034334281169440116,6,0,0,0,0,0,moderate_confounding
TP_0112,10000.000000053842,411.3359800467973,0.04113359800445826,5,0,0,0,0,0,moderate_confounding
TP_0113,10000.000000075488,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0114,9999.999999886859,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0115,10000.000000038199,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0116,9999.999999911961,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0117,10000.000000040018,140.91797986241187,0.014091797986184795,0,0,2,0,1,0,clean_or_minor
TP_0118,9999.999999993634,2406.584453458187,0.24065844534597192,0,0,4,0,1,0,major_confounding
TP_0119,10000.00000002201,2397.307459198763,0.23973074591934865,0,0,4,0,0,0,major_confounding
TP_0120,9999.999999976717,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0121,10000.000000142609,334.2092474502625,0.03342092474454964,5,0,0,1,0,0,moderate_confounding
TP_0122,9999.99999988413,1483.4040421915,0.1483404042208688,8,0,2,2,0,0,major_confounding
TP_0123,10000.000000052023,11.9859362427101,0.0011985936242647746,0,0,0,0,1,0,clean_or_minor
TP_0124,9999.999999940155,1391.6902189715724,0.1391690218979901,0,0,0,0,1,0,major_confounding
TP_0125,10000.000000036744,707.7166503231829,0.07077166503205824,0,0,0,0,1,0,moderate_confounding
TP_0126,9999.999999921783,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0127,10000.0000000824,683.0008477662132,0.06830008477605852,3,0,0,3,0,0,moderate_confounding
TP_0128,9999.999999961801,193.828356111451,0.01938283561121914,0,0,0,2,0,0,clean_or_minor
TP_0129,9999.999999985266,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0130,10000.000000005093,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0131,10000.000000099317,185.9129969836247,0.018591299698177827,0,0,0,1,0,0,clean_or_minor
TP_0132,9999.99999984393,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0133,10000.000000080217,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0134,9999.999999954889,1402.4088320507751,0.14024088320571015,0,0,0,3,1,0,major_confounding
TP_0135,10000.000000112777,1.832544555087296,0.00018325445550666292,0,0,0,1,0,0,clean_or_minor
TP_0136,9999.999999993997,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0137,9999.999999948159,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0138,10000.00000003638,99.48930229191163,0.00994893022915497,1,0,0,1,0,0,clean_or_minor
TP_0139,9999.999999983811,784.7788593825734,0.07847788593838438,3,0,0,3,0,0,moderate_confounding
TP_0140,9999.999999930878,99.9178780995927,0.009991787810028335,2,0,0,0,0,0,clean_or_minor
TP_0141,10000.000000017099,140.84018583680697,0.014084018583656615,2,0,0,0,0,0,clean_or_minor
TP_0142,10000.000000175714,534.9083926281033,0.053490839261870426,0,0,1,0,0,0,moderate_confounding
TP_0143,9999.999999911233,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0144,9999.999999931788,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0145,9999.999999951615,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0146,9999.999999928332,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0147,9999.999999959618,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0148,10000.000000043838,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0149,10000.00000006894,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0150,10000.000000100772,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0151,9999.999999920146,314.04297228930386,0.03140429722918116,2,0,0,0,0,0,moderate_confounding
TP_0152,9999.999999946704,5.674841162150209,0.0005674841162180453,0,0,0,0,1,0,clean_or_minor
TP_0153,9999.999999969623,696.4943494022784,0.06964943494043942,3,0,0,0,1,0,moderate_confounding
TP_0154,10000.000000134241,11.538130123414236,0.0011538130123259346,1,0,0,0,0,0,clean_or_minor
TP_0155,9999.999999803731,128.37219446561136,0.01283721944681309,0,0,0,2,0,0,clean_or_minor
TP_0156,10000.000000040927,343.32344377299785,0.03433234437715927,0,0,0,3,0,0,moderate_confounding
TP_0157,9999.999999993088,588.6499017950039,0.058864990179541075,2,0,1,3,0,0,moderate_confounding
TP_0158,9999.999999945794,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0159,10000.000000042746,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0160,10000.000000137334,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0161,9999.999999944885,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0162,9999.99999989468,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0163,10000.000000125874,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0164,9999.999999935608,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0165,10000.000000098771,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0166,9999.999999908505,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0167,9999.999999931242,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0168,10000.000000088949,2208.8104473833973,0.22088104473637502,5,0,6,1,0,0,major_confounding
TP_0169,10000.00000003347,2227.924809348873,0.22279248093414164,4,0,4,1,0,0,major_confounding
TP_0170,9999.999999912507,1043.2704439210052,0.10432704439301331,0,0,2,0,0,0,major_confounding
TP_0171,10000.000000073669,1359.2563138877504,0.1359256313877737,0,0,1,0,0,0,major_confounding
TP_0172,10000.000000017462,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0173,9999.999999895954,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0174,9999.999999987995,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0175,9999.999999954161,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0176,9999.99999990614,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0177,10000.000000015643,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0178,10000.000000116415,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0179,9999.999999997635,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0180,10000.000000091859,280.4519516738883,0.02804519516713121,2,0,0,0,0,0,moderate_confounding
TP_0181,9999.99999983229,160.2738916954143,0.016027389169810228,3,0,0,1,0,0,clean_or_minor
TP_0182,10000.00000007094,88.12682456025766,0.008812682455963249,1,0,0,0,0,0,clean_or_minor
TP_0183,10000.000000021282,466.77505605043893,0.046677505604944554,3,0,0,1,0,0,moderate_confounding
TP_0184,9999.999999907232,63.70524632315575,0.006370524632374673,2,0,0,1,0,0,clean_or_minor
TP_0185,9999.999999937427,18.067637872242113,0.0018067637872355169,1,0,0,0,0,0,clean_or_minor
TP_0186,10000.000000027467,593.7027110441189,0.05937027110424882,1,0,2,3,0,0,moderate_confounding
TP_0187,9999.999999981992,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0188,10000.000000004002,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0189,10000.000000088403,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0190,10000.000000041291,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0191,9999.999999850479,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0192,10000.000000225918,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0193,9999.999999754982,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0194,10000.000000128784,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0195,9999.999999932697,58.49466785776737,0.005849466785816105,0,0,0,1,0,0,clean_or_minor
TP_0196,10000.000000026012,369.2551676919429,0.03692551676909824,6,0,0,0,0,0,moderate_confounding
TP_0197,9999.999999975626,934.159491415436,0.0934159491417713,2,0,1,1,0,0,moderate_confounding
TP_0198,10000.000000070577,1480.566125915406,0.14805661259049566,2,0,2,0,0,0,major_confounding
TP_0199,9999.999999877218,1761.1935525854233,0.17611935526070474,0,0,3,0,0,0,major_confounding
TP_0200,10000.000000037653,454.9624848837577,0.045496248488204466,0,0,2,0,0,0,moderate_confounding
TP_0201,9999.999999988358,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0202,9999.999999998727,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0203,9999.999999941065,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0204,10000.000000142427,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0205,9999.999999959437,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0206,9999.999999908505,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0207,9999.999999997635,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0208,10000.000000027103,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0209,10000.000000055297,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0210,10000.000000005639,127.30031755501504,0.012730031755494326,1,0,0,0,0,0,clean_or_minor
TP_0211,9999.999999963256,548.9673123349382,0.05489673123369553,2,0,0,0,0,0,moderate_confounding
TP_0212,9999.999999989086,205.369606456547,0.020536960645677112,2,0,0,0,0,0,moderate_confounding
TP_0213,10000.000000006003,34.22655255180109,0.0034226552551780546,1,0,0,0,0,0,clean_or_minor
TP_0214,9999.999999955617,169.66064606999504,0.016966064607074807,0,0,0,2,0,0,clean_or_minor
TP_0215,9999.999999988722,53.03079337445536,0.005303079337451516,1,0,0,1,0,0,clean_or_minor
TP_0216,10000.0000000804,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0217,9999.999999887768,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0218,10000.000000059299,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0219,10000.000000082036,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0220,9999.99999989359,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0221,10000.000000056934,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0222,9999.99999992815,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0223,10000.00000009386,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0224,9999.999999905958,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0225,10000.000000064028,431.44664309762004,0.043144664309485756,4,0,0,1,0,0,moderate_confounding
TP_0226,9999.999999941974,668.6851794447335,0.06686851794486136,7,0,0,2,0,0,moderate_confounding
TP_0227,10000.000000031287,1233.253024360551,0.12332530243566926,3,0,2,0,0,0,major_confounding
TP_0228,9999.999999985812,2515.4800226593793,0.2515480022662948,0,0,4,0,0,0,major_confounding
TP_0229,10000.000000003638,951.1448905231277,0.09511448905227818,0,0,1,0,0,0,moderate_confounding
TP_0230,10000.000000010186,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0231,9999.99999996071,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0232,9999.99999998654,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0233,10000.000000027467,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0234,10000.000000049295,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0235,9999.999999933425,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0236,9999.999999967986,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0237,10000.000000063119,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0238,9999.999999942338,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0239,10000.000000112777,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0240,9999.999999853753,351.79498176616835,0.03517949817713133,3,0,0,0,0,0,moderate_confounding
