cell_id,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2
TP_0478,2692.0,2692.0,2184.489330184495,4.0,1.232324627455444,1.232324627455444,0.0,0.0
TP_0479,1844.0,1844.0,1497.4826990706706,2.0,1.2313998693570056,1.2313998693570056,0.0,0.0
TP_0480,1264.0,1264.0,1215.6706146117356,2.0,1.0397553291223545,1.0397553291223545,0.0,0.0
TP_0481,4724.0,4724.0,4818.777604764709,2.0,0.9803316084413202,0.9803316084413202,0.0,0.0
TP_0482,0.0,0.0,0.0,0.0,,,,0.0
TP_0483,0.0,108.0,115.13574021174789,1.0,0.0,0.9380232393640373,0.9380232393640373,108.0
TP_0484,0.0,1316.0,1303.281221622925,1.0,0.0,1.009759043686087,1.009759043686087,1316.0
TP_0485,0.0,3428.0,3440.455539329969,3.0,0.0,0.9963796831008039,0.9963796831008039,3428.0
TP_0486,0.0,4604.0,4596.76361629769,2.0,0.0,1.001574234462841,1.001574234462841,4604.0
TP_0487,0.0,408.0,404.5701039332339,2.0,0.0,1.0084778782055832,1.0084778782055832,408.0
TP_0488,0.0,0.0,0.0,0.0,,,,0.0
TP_0489,0.0,0.0,0.0,0.0,,,,0.0
TP_0490,0.0,3180.0,3159.8989476028364,1.0,0.0,1.0063612959561294,1.0063612959561294,3180.0
TP_0491,0.0,1564.0,1572.1350459255696,3.0,0.0,0.9948254789264747,0.9948254789264747,1564.0
TP_0492,0.0,3620.0,3609.8395025622162,1.0,0.0,1.0028146673641785,1.0028146673641785,3620.0
TP_0493,0.0,436.0,434.30546110637323,1.0,0.0,1.003901721358304,1.003901721358304,436.0
TP_0494,0.0,856.0,865.3495300935781,2.0,0.0,0.9891956605181642,0.9891956605181642,856.0
TP_0495,0.0,3044.0,3042.503089434979,10.0,0.0,1.00049199968612,1.00049199968612,3044.0
TP_0496,0.0,2072.0,2079.1583453922944,7.0,0.0,0.9965570946493044,0.9965570946493044,2072.0
TP_0497,0.0,488.0,485.283192863916,3.0,0.0,1.005598395279364,1.005598395279364,488.0
TP_0498,56.0,56.0,113.51869725615168,1.0,0.49331080565202057,0.49331080565202057,0.0,0.0
TP_0499,2252.0,2252.0,2070.563758794592,4.0,1.0876264932363318,1.0876264932363318,0.0,0.0
TP_0500,3444.0,3444.0,2746.606866571299,4.0,1.2539107951402177,1.2539107951402177,0.0,0.0
TP_0501,3404.0,3624.0,3256.8114715879346,4.0,1.0451940585741981,1.1127447909144812,0.06755073234028308,220.0
TP_0502,2952.0,2984.0,2531.284182415737,3.0,1.1662064735784632,1.1788482781700995,0.01264180459163633,32.0
TP_0503,320.0,1936.0,1842.1223164947705,3.0,0.17371267756470307,1.0509616992664537,0.8772490217017506,1616.0
TP_0504,912.0,1840.0,1927.3195458252294,2.0,0.4731960519860264,0.9546937890946147,0.4814977371085883,928.0
TP_0505,1992.0,1992.0,2245.780262991663,2.0,0.8869968415103997,0.8869968415103997,0.0,0.0
TP_0506,1860.0,1972.0,2033.337499479814,4.0,0.9147522241024136,0.9698340784569676,0.05508185435455393,112.0
TP_0507,0.0,3400.0,3377.5450328661827,1.0,0.0,1.0066483102120958,1.0066483102120958,3400.0
TP_0508,0.0,2048.0,2050.9191141018937,1.0,0.0,0.9985766800446579,0.9985766800446579,2048.0
TP_0509,20.0,20.0,0.0,0.0,,,,0.0
TP_0510,2120.0,2120.0,1718.2716524450927,2.0,1.233797925364857,1.233797925364857,0.0,0.0
TP_0511,1704.0,1704.0,1373.943241083683,3.0,1.2402259052972147,1.2402259052972147,0.0,0.0
TP_0512,1888.0,2296.0,2089.006420759313,4.0,0.9037789358798374,1.0990870957521752,0.19530815987233785,408.0
TP_0513,0.0,0.0,0.11028303261625223,1.0,0.0,0.0,0.0,0.0
TP_0514,0.0,1448.0,1438.390914106742,2.0,0.0,1.0066804411784158,1.0066804411784158,1448.0
TP_0515,0.0,0.0,0.0,0.0,,,,0.0
TP_0516,0.0,0.0,0.0,0.0,,,,0.0
TP_0517,0.0,0.0,0.0,0.0,,,,0.0
TP_0518,0.0,0.0,0.0,0.0,,,,0.0
TP_0519,0.0,0.0,0.0,0.0,,,,0.0
TP_0520,0.0,0.0,0.0,0.0,,,,0.0
TP_0521,0.0,0.0,0.0,0.0,,,,0.0
TP_0522,0.0,124.0,117.39265687639033,1.0,0.0,1.056284126276884,1.056284126276884,124.0
TP_0523,0.0,1832.0,1829.543819135875,3.0,0.0,1.0013425099953523,1.0013425099953523,1832.0
TP_0524,0.0,2756.0,2757.0270544061273,3.0,0.0,0.999627477574264,0.999627477574264,2756.0
TP_0525,0.0,844.0,851.6032967530798,3.0,0.0,0.9910717856752446,0.9910717856752446,844.0
TP_0526,0.0,2952.0,3663.3776636597013,2.0,0.0,0.8058137246627645,0.8058137246627645,2952.0
TP_0527,0.0,6972.0,8361.180179023939,3.0,0.0,0.8338535769736147,0.8338535769736147,6972.0
TP_0528,748.0,912.0,1139.289480195819,4.0,0.6565495539127029,0.8004989213481083,0.14394936743540543,164.0
TP_0529,2228.0,2228.0,2403.5025900215896,3.0,0.9269804864158632,0.9269804864158632,0.0,0.0
TP_0530,3568.0,3568.0,3674.7944104860185,2.0,0.9709386706964392,0.9709386706964392,0.0,0.0
TP_0531,1464.0,1692.0,1557.574323887003,3.0,0.9399230441514447,1.0863045018471613,0.14638145769571664,228.0
TP_0532,1544.0,1544.0,1398.4353836439134,1.0,1.1040910563752955,1.1040910563752955,0.0,0.0
TP_0533,1056.0,1140.0,1516.8103377965865,2.0,0.6961977866883552,0.7515771560840199,0.05537936939566468,84.0
TP_0534,500.0,2040.0,2130.7029082304284,7.0,0.2346643438973176,0.9574305231010558,0.7227661792037382,1540.0
TP_0535,1032.0,1992.0,2032.3007113908518,2.0,0.5077988676654682,0.9801699073542758,0.47237103968880756,960.0
TP_0536,0.0,2600.0,2640.9339211946813,2.0,0.0,0.9845002099953474,0.9845002099953474,2600.0
TP_0537,0.0,1380.0,1381.2012574853889,1.0,0.0,0.999130280631531,0.999130280631531,1380.0
TP_0538,4.0,4.0,0.0,0.0,,,,0.0
TP_0539,1516.0,1516.0,1494.0712922474224,3.0,1.0146771495218223,1.0146771495218223,0.0,0.0
TP_0540,796.0,796.0,619.3022916834591,4.0,1.2853173816557675,1.2853173816557675,0.0,0.0
TP_0541,876.0,876.0,715.8091280584681,3.0,1.2237899262000573,1.2237899262000573,0.0,0.0
TP_0542,424.0,424.0,443.7985138679068,1.0,0.9553885079619719,0.9553885079619719,0.0,0.0
TP_0543,0.0,0.0,0.0,0.0,,,,0.0
TP_0544,0.0,0.0,0.0,0.0,,,,0.0
TP_0545,0.0,0.0,0.0,0.0,,,,0.0
TP_0546,0.0,0.0,0.0,0.0,,,,0.0
TP_0547,0.0,148.0,148.7806497454434,3.0,0.0,0.9947530156187712,0.9947530156187712,148.0
TP_0548,0.0,1572.0,1551.5603275827434,9.0,0.0,1.0131736240311717,1.0131736240311717,1572.0
TP_0549,0.0,2140.0,2185.378406033717,9.0,0.0,0.9792354468642915,0.9792354468642915,2140.0
TP_0550,0.0,12.0,15.530206249075267,1.0,0.0,0.7726877420391329,0.7726877420391329,12.0
TP_0551,0.0,336.0,336.0075153714159,1.0,0.0,0.9999776333234465,0.9999776333234465,336.0
TP_0552,0.0,40.0,45.54114447733513,1.0,0.0,0.8783266309854633,0.8783266309854633,40.0
TP_0553,0.0,924.0,912.8122052459322,2.0,0.0,1.0122564035513237,1.0122564035513237,924.0
TP_0554,0.0,624.0,638.8821418683708,3.0,0.0,0.9767059667298746,0.9767059667298746,624.0
TP_0555,0.0,2972.0,3023.3754978169936,4.0,0.0,0.9830072388116895,0.9830072388116895,2972.0
TP_0556,0.0,4948.0,6345.988105241761,4.0,0.0,0.7797052118507709,0.7797052118507709,4948.0
TP_0557,0.0,1012.0,950.5518655618087,1.0,0.0,1.0646446939556249,1.0646446939556249,1012.0
TP_0558,0.0,4488.0,4453.320338553986,2.0,0.0,1.0077873718505672,1.0077873718505672,4488.0
TP_0559,0.0,2604.0,2624.942264705019,4.0,0.0,0.9920218189227973,0.9920218189227973,2604.0
TP_0560,0.0,2460.0,2451.1115722851305,1.0,0.0,1.0036262844235129,1.0036262844235129,2460.0
TP_0561,0.0,6188.0,6188.749025491959,1.0,0.0,0.9998789698065192,0.9998789698065192,6188.0
TP_0562,0.0,6372.0,6372.334160456858,1.0,0.0,0.9999475607448631,0.9999475607448631,6372.0
TP_0563,0.0,2860.0,2871.0112988188207,2.0,0.0,0.9961646619700344,0.9961646619700344,2860.0
TP_0564,0.0,3248.0,3255.764803185629,3.0,0.0,0.9976150601609701,0.9976150601609701,3248.0
TP_0565,0.0,3320.0,3319.0746863859263,3.0,0.0,1.0002787866202196,1.0002787866202196,3320.0
TP_0566,0.0,684.0,676.0908482230232,2.0,0.0,1.011698356511946,1.011698356511946,684.0
TP_0567,0.0,0.0,0.0,0.0,,,,0.0
TP_0568,56.0,56.0,83.03144669694939,1.0,0.6744432649040843,0.6744432649040843,0.0,0.0
TP_0569,464.0,464.0,504.6861319899267,2.0,0.9193832970414595,0.9193832970414595,0.0,0.0
TP_0570,456.0,456.0,553.2276228866025,3.0,0.8242538534513276,0.8242538534513276,0.0,0.0
TP_0571,136.0,136.0,158.07701259486063,1.0,0.860340145398355,0.860340145398355,0.0,0.0
TP_0572,0.0,0.0,0.0,0.0,,,,0.0
TP_0573,0.0,0.0,0.0,0.0,,,,0.0
TP_0574,0.0,0.0,0.0,0.0,,,,0.0
TP_0575,0.0,0.0,0.046723142832342746,1.0,0.0,0.0,0.0,0.0
TP_0576,0.0,1888.0,1888.0776935791687,8.0,0.0,0.9999588504332036,0.9999588504332036,1888.0
TP_0577,0.0,2708.0,2705.4370085627716,17.0,0.0,1.0009473484058644,1.0009473484058644,2708.0
TP_0578,0.0,2768.0,2773.796690185896,16.0,0.0,0.9979101964443157,0.9979101964443157,2768.0
TP_0579,0.0,1624.0,1612.0897415284842,9.0,0.0,1.007388086509516,1.007388086509516,1624.0
TP_0580,0.0,1412.0,1393.5860456083833,7.0,0.0,1.0132133602009326,1.0132133602009326,1412.0
TP_0581,0.0,0.0,0.0,0.0,,,,0.0
TP_0582,0.0,0.0,0.0,0.0,,,,0.0
TP_0583,0.0,0.0,1.3617958174969305,1.0,0.0,0.0,0.0,0.0
TP_0584,0.0,1280.0,1272.33974952859,1.0,0.0,1.0060206013953807,1.0060206013953807,1280.0
TP_0585,0.0,0.0,0.0,0.0,,,,0.0
TP_0586,0.0,432.0,425.40933119026374,1.0,0.0,1.0154925346637227,1.0154925346637227,432.0
TP_0587,0.0,0.0,0.0,0.0,,,,0.0
TP_0588,0.0,0.0,0.0,0.0,,,,0.0
TP_0589,0.0,32.0,28.60342643382053,1.0,0.0,1.1187470869630982,1.1187470869630982,32.0
TP_0590,0.0,44.0,46.61796870237279,1.0,0.0,0.9438420683001673,0.9438420683001673,44.0
TP_0591,0.0,24.0,24.323223343990595,1.0,0.0,0.9867113277126384,0.9867113277126384,24.0
TP_0592,0.0,960.0,964.0678669062954,1.0,0.0,0.9957805181088036,0.9957805181088036,960.0
TP_0593,140.0,1476.0,1479.2266323802935,2.0,0.09464405043513811,0.9978187031590275,0.9031746527238894,1336.0
TP_0594,2552.0,2552.0,2201.6930924193657,3.0,1.1591079650414373,1.1591079650414373,0.0,0.0
TP_0595,1116.0,1348.0,1190.1086865895466,3.0,0.9377294801520042,1.1326696588215965,0.19494017866959235,232.0
TP_0596,392.0,392.0,350.4109018573023,1.0,1.1186866559295408,1.1186866559295408,0.0,0.0
TP_0597,3080.0,3092.0,2691.81901073233,5.0,1.1442076854795904,1.1486656375009394,0.004457952021349021,12.0
TP_0598,3124.0,3124.0,2287.9104400568312,3.0,1.365438063179781,1.365438063179781,0.0,0.0
TP_0599,1012.0,2404.0,1917.616696771588,6.0,0.5277384170172053,1.2536394807404758,0.7259010637232706,1392.0
TP_0600,0.0,2404.0,2342.2127927410024,5.0,0.0,1.0263798436463538,1.0263798436463538,2404.0
TP_0601,0.0,1740.0,1746.5768589497502,1.0,0.0,0.9962344291257214,0.9962344291257214,1740.0
TP_0602,0.0,1152.0,1143.5649370435092,4.0,0.0,1.0073761119139402,1.0073761119139402,1152.0
TP_0603,0.0,0.0,0.0,0.0,,,,0.0
TP_0604,0.0,1140.0,1132.4970374055958,7.0,0.0,1.0066251498649326,1.0066251498649326,1140.0
TP_0605,0.0,1540.0,1564.8236152257934,9.0,0.0,0.9841364771184057,0.9841364771184057,1540.0
TP_0606,0.0,3012.0,3020.411136915138,28.0,0.0,0.9972152344386703,0.9972152344386703,3012.0
TP_0607,0.0,1400.0,1401.0259588716515,8.0,0.0,0.9992677088778014,0.9992677088778014,1400.0
TP_0608,0.0,1588.0,1573.9661410011968,8.0,0.0,1.0089162394496467,1.0089162394496467,1588.0
TP_0609,0.0,48.0,62.39818780689907,4.0,0.0,0.7692531095381085,0.7692531095381085,48.0
TP_0610,0.0,0.0,0.0,0.0,,,,0.0
TP_0611,0.0,92.0,97.0587975213854,1.0,0.0,0.9478790418738624,0.9478790418738624,92.0
TP_0612,0.0,332.0,327.2317632808488,1.0,0.0,1.014571436071317,1.014571436071317,332.0
TP_0613,0.0,308.0,310.04459897433173,2.0,0.0,0.993405468177496,0.993405468177496,308.0
TP_0614,0.0,3580.0,3580.731232116457,5.0,0.0,0.9997957869303626,0.9997957869303626,3580.0
TP_0615,0.0,2392.0,2400.731829751652,5.0,0.0,0.9963628466772336,0.9963628466772336,2392.0
TP_0616,0.0,764.0,766.1848781857078,2.0,0.0,0.9971483668656036,0.9971483668656036,764.0
TP_0617,0.0,0.0,0.0,0.0,,,,0.0
TP_0618,0.0,64.0,64.52605305879129,2.0,0.0,0.9918474316364587,0.9918474316364587,64.0
TP_0619,1716.0,1716.0,1434.708067259723,4.0,1.1960621391622488,1.1960621391622488,0.0,0.0
TP_0620,0.0,68.0,67.63857360921848,1.0,0.0,1.005343495161055,1.005343495161055,68.0
TP_0621,0.0,3060.0,3061.119729509667,2.0,0.0,0.9996342091755273,0.9996342091755273,3060.0
TP_0622,572.0,2816.0,2719.382396444255,4.0,0.21034187790136544,1.035529245052876,0.8251873671515104,2244.0
TP_0623,3436.0,3436.0,3123.7089841693924,7.0,1.0999744270075298,1.0999744270075298,0.0,0.0
TP_0624,2452.0,2452.0,2168.9985305728396,5.0,1.1304756390740471,1.1304756390740471,0.0,0.0
TP_0625,3224.0,3224.0,2843.2985693482615,6.0,1.133894285586407,1.133894285586407,0.0,0.0
TP_0626,3928.0,4164.0,4019.6710687599716,5.0,0.9771943855126805,1.0359056571473526,0.05871127163467216,236.0
TP_0627,5164.0,5188.0,1813.997874503052,3.0,2.8467508548843736,2.8599813003757033,0.013230445491329679,24.0
TP_0628,1816.0,2744.0,1583.0912036242485,5.0,1.1471227910574842,1.7333176975009563,0.5861949064434722,928.0
TP_0629,436.0,960.0,873.241714524398,4.0,0.4992890201511535,1.0993519709750168,0.6000629508238633,524.0
TP_0630,0.0,2748.0,2738.7841313386357,4.0,0.0,1.0033649489041183,1.0033649489041183,2748.0
TP_0631,0.0,2680.0,2664.502656545138,5.0,0.0,1.005816223683168,1.005816223683168,2680.0
TP_0632,0.0,0.0,0.0,0.0,,,,0.0
TP_0633,0.0,1216.0,1212.0749989892824,7.0,0.0,1.0032382492947964,1.0032382492947964,1216.0
TP_0634,0.0,2636.0,2657.6234796091303,13.0,0.0,0.9918636030366835,0.9918636030366835,2636.0
TP_0635,0.0,2440.0,2465.1131313436626,16.0,0.0,0.9898125846540867,0.9898125846540867,2440.0
TP_0636,0.0,3252.0,3234.8312230467754,21.0,0.0,1.0053074722510729,1.0053074722510729,3252.0
TP_0637,0.0,3136.0,3145.1322374738183,17.0,0.0,0.9970963899816329,0.9970963899816329,3136.0
TP_0638,0.0,3180.0,3177.9875811656007,16.0,0.0,1.00063323684659,1.00063323684659,3180.0
TP_0639,0.0,0.0,0.0,0.0,,,,0.0
TP_0640,0.0,1040.0,1033.5693418063377,2.0,0.0,1.006221796577696,1.006221796577696,1040.0
TP_0641,0.0,728.0,710.4106838506364,2.0,0.0,1.0247593632094951,1.0247593632094951,728.0
TP_0642,0.0,2500.0,2499.3864613807405,2.0,0.0,1.0002454756912305,1.0002454756912305,2500.0
TP_0643,0.0,5092.0,5128.73650967251,4.0,0.0,0.9928371228267963,0.9928371228267963,5092.0
TP_0644,0.0,3088.0,3071.924510841486,8.0,0.0,1.0052330352200323,1.0052330352200323,3088.0
TP_0645,0.0,3888.0,3890.8428536152037,4.0,0.0,0.9992693476138307,0.9992693476138307,3888.0
TP_0646,0.0,2976.0,2972.7965522175687,2.0,0.0,1.0010775872906748,1.0010775872906748,2976.0
TP_0647,1688.0,1688.0,1723.1917325052775,2.0,0.9795775874260296,0.9795775874260296,0.0,0.0
TP_0648,2500.0,2596.0,2418.863441409903,7.0,1.0335432572178629,1.0732313182950288,0.03968806107716594,96.0
TP_0649,0.0,2676.0,2684.3680886072107,5.0,0.0,0.9968826597802567,0.9968826597802567,2676.0
TP_0650,260.0,956.0,1069.7528935266894,6.0,0.24304678358274825,0.8936643273273358,0.6506175437445876,696.0
TP_0651,3052.0,3052.0,2630.0663667221575,6.0,1.1604269909750213,1.1604269909750213,0.0,0.0
TP_0652,3608.0,3716.0,3190.8588795070696,8.0,1.1307300436167742,1.1645767300665002,0.03384668644972599,108.0
TP_0653,1676.0,1784.0,1614.2067627058095,6.0,1.038280868796888,1.1051867959031314,0.06690592710624332,108.0
TP_0654,2484.0,2484.0,2224.2279657481367,4.0,1.116792000753613,1.116792000753613,0.0,0.0
TP_0655,2420.0,2568.0,2252.897450650825,6.0,1.0741722839186054,1.1398654649185862,0.06569318099998078,148.0
TP_0656,2544.0,2700.0,2345.9892034307873,7.0,1.0844039675372934,1.1509004372447689,0.06649646970747547,156.0
TP_0657,1688.0,1876.0,2108.003227017352,4.0,0.8007577874481618,0.8899417116426254,0.08918392419446353,188.0
TP_0658,744.0,744.0,728.5155458824823,2.0,1.02125480259829,1.02125480259829,0.0,0.0
TP_0659,0.0,3628.0,3634.9925107919526,4.0,0.0,0.9980763341956848,0.9980763341956848,3628.0
TP_0660,0.0,1956.0,1957.7428335911936,2.0,0.0,0.9991097739900819,0.9991097739900819,1956.0
TP_0661,0.0,0.0,0.0,0.0,,,,0.0
TP_0662,0.0,2276.0,2289.458351806724,12.0,0.0,0.9941216000736143,0.9941216000736143,2276.0
TP_0663,0.0,3696.0,3692.1448761554407,23.0,0.0,1.0010441420837672,1.0010441420837672,3696.0
TP_0664,0.0,2116.0,2120.3423103105,17.0,0.0,0.9979520710927736,0.9979520710927736,2116.0
TP_0665,0.0,2896.0,2913.791591703968,18.0,0.0,0.9938940067798179,0.9938940067798179,2896.0
TP_0666,0.0,2280.0,2283.0512044287084,18.0,0.0,0.998663540956598,0.998663540956598,2280.0
TP_0667,0.0,3712.0,3700.8894540507094,16.0,0.0,1.0030021285659128,1.0030021285659128,3712.0
TP_0668,0.0,0.0,0.0,0.0,,,,0.0
TP_0669,0.0,1084.0,1081.2367859709327,3.0,0.0,1.0025556049007212,1.0025556049007212,1084.0
TP_0670,0.0,848.0,842.7959281845611,3.0,0.0,1.0061747709515503,1.0061747709515503,848.0
TP_0671,0.0,156.0,148.0943659765731,2.0,0.0,1.0533824090558412,1.0533824090558412,156.0
TP_0672,0.0,1472.0,1466.6429210700417,4.0,0.0,1.00365261295234,1.00365261295234,1472.0
TP_0673,0.0,3204.0,3380.8597382177345,6.0,0.0,0.9476879397809717,0.9476879397809717,3204.0
TP_0674,0.0,2104.0,2103.220244016915,4.0,0.0,1.0003707438559053,1.0003707438559053,2104.0
TP_0675,0.0,1056.0,1058.448183863171,1.0,0.0,0.9976870064113715,0.9976870064113715,1056.0
TP_0676,1628.0,1628.0,1630.6184434676952,6.0,0.9983942022254287,0.9983942022254287,0.0,0.0
TP_0677,2688.0,2936.0,3075.0252460988286,6.0,0.87413916468171,0.954788909042225,0.08064974436051497,248.0
TP_0678,2608.0,3300.0,3154.369053304602,8.0,0.8267897496863245,1.0461680114895977,0.21937826180327324,692.0
TP_0679,2264.0,2268.0,1790.5799232198456,8.0,1.2643948313286368,1.2666287444581927,0.002233913129555898,4.0
TP_0680,3956.0,4016.0,3027.493854633013,8.0,1.306691339421245,1.3265097116066027,0.019818372185357758,60.0
TP_0681,2024.0,2624.0,2486.6206535808137,7.0,0.8139560801465132,1.055247408253187,0.24129132810667386,600.0
TP_0682,0.0,1420.0,1406.195975780956,3.0,0.0,1.009816572125644,1.009816572125644,1420.0
TP_0683,3476.0,3592.0,3195.346841453164,5.0,1.087831829366981,1.124134617688779,0.036302788321797896,116.0
TP_0684,2080.0,2088.0,1760.4025716503304,6.0,1.1815479217631768,1.1860923368468814,0.004544415083704623,8.0
TP_0685,2952.0,3032.0,3383.000552196946,6.0,0.8725981431137955,0.896245789268641,0.023647646154845492,80.0
TP_0686,2848.0,2848.0,2223.152731840464,4.0,1.2810635811072901,1.2810635811072901,0.0,0.0
TP_0687,0.0,20.0,19.94566997677207,1.0,0.0,1.0027239006406503,1.0027239006406503,20.0
TP_0688,0.0,2256.0,2265.3405639240864,3.0,0.0,0.9958767506869226,0.9958767506869226,2256.0
TP_0689,0.0,0.0,0.5473348595405433,1.0,0.0,0.0,0.0,0.0
TP_0690,0.0,2048.0,2042.4762404808284,1.0,0.0,1.002704442484908,1.002704442484908,2048.0
TP_0691,0.0,2740.0,2746.847888969615,13.0,0.0,0.9975070010257526,0.9975070010257526,2740.0
TP_0692,0.0,3540.0,3555.0077967927014,20.0,0.0,0.995778406785425,0.995778406785425,3540.0
TP_0693,0.0,1804.0,1807.6116358415468,15.0,0.0,0.9980019846243878,0.9980019846243878,1804.0
TP_0694,0.0,2356.0,2348.1182950743546,13.0,0.0,1.0033566047086209,1.0033566047086209,2356.0
TP_0695,0.0,2948.0,2945.5122649840846,15.0,0.0,1.0008445848436924,1.0008445848436924,2948.0
TP_0696,0.0,3628.0,3589.149825977137,37.0,0.0,1.0108243388842888,1.0108243388842888,3628.0
TP_0697,0.0,596.0,598.2857584695861,1.0,0.0,0.996179487080834,0.996179487080834,596.0
TP_0698,0.0,2452.0,2480.422457406938,3.0,0.0,0.988541283634139,0.988541283634139,2452.0
TP_0699,0.0,3476.0,3489.7514971596233,4.0,0.0,0.9960594623511686,0.9960594623511686,3476.0
TP_0700,0.0,2012.0,1992.2827312855604,4.0,0.0,1.009896822576842,1.009896822576842,2012.0
TP_0701,0.0,892.0,900.9505359465907,2.0,0.0,0.9900654524421957,0.9900654524421957,892.0
TP_0702,0.0,1652.0,1667.3732027351891,2.0,0.0,0.9907799869219617,0.9907799869219617,1652.0
TP_0703,0.0,3064.0,3061.365785569748,2.0,0.0,1.0008604703308142,1.0008604703308142,3064.0
TP_0704,0.0,0.0,0.0,0.0,,,,0.0
TP_0705,444.0,444.0,429.95792401321705,1.0,1.0326591864052987,1.0326591864052987,0.0,0.0
TP_0706,2380.0,2380.0,2436.345666630333,4.0,0.9768728767013328,0.9768728767013328,0.0,0.0
TP_0707,2620.0,2620.0,2622.747019159364,4.0,0.9989526175649818,0.9989526175649818,0.0,0.0
TP_0708,936.0,1884.0,1811.4704194873557,3.0,0.5167073058056819,1.0400390642498982,0.5233317584442163,948.0
TP_0709,3256.0,3256.0,2670.1057728647047,5.0,1.2194273474442552,1.2194273474442552,0.0,0.0
TP_0710,460.0,1612.0,1574.905123008328,5.0,0.2920810868411706,1.023553721712972,0.7314726348718014,1152.0
TP_0711,1188.0,1616.0,1491.063673151794,4.0,0.7967466590402666,1.0837900681894534,0.2870434091491868,428.0
TP_0712,2876.0,2876.0,2552.3795113025326,3.0,1.1267916809645275,1.1267916809645275,0.0,0.0
TP_0713,1664.0,1664.0,1653.9907474698534,5.0,1.0060515770994838,1.0060515770994838,0.0,0.0
TP_0714,3356.0,3356.0,3042.6947937529158,2.0,1.1029696461473377,1.1029696461473377,0.0,0.0
TP_0715,3488.0,3488.0,3118.8699258101224,5.0,1.1183537893437465,1.1183537893437465,0.0,0.0
TP_0716,0.0,648.0,636.2585727425334,3.0,0.0,1.0184538609937408,1.0184538609937408,648.0
TP_0717,0.0,5408.0,5413.54371741361,2.0,0.0,0.9989759540694615,0.9989759540694615,5408.0
TP_0718,0.0,300.0,296.0512970898348,2.0,0.0,1.0133379010630275,1.0133379010630275,300.0
TP_0719,0.0,3356.0,3364.652623221834,2.0,0.0,0.9974283754696945,0.9974283754696945,3356.0
TP_0720,0.0,2896.0,2896.989086600928,18.0,0.0,0.9996585811781263,0.9996585811781263,2896.0
TP_0721,0.0,2856.0,2868.0665448293416,22.0,0.0,0.9957927946786675,0.9957927946786675,2856.0
TP_0722,0.0,2492.0,2506.3052949415205,14.0,0.0,0.9942922775727311,0.9942922775727311,2492.0
TP_0723,0.0,3292.0,3269.8703046760393,16.0,0.0,1.0067677593488384,1.0067677593488384,3292.0
TP_0724,0.0,3112.0,3092.6855434236686,20.0,0.0,1.0062452054388142,1.0062452054388142,3112.0
TP_0725,0.0,4028.0,4031.0355173333733,39.0,0.0,0.9992469633868716,0.9992469633868716,4028.0
TP_0726,0.0,0.0,0.0,0.0,,,,0.0
TP_0727,0.0,3692.0,3688.384171174829,2.0,0.0,1.0009803286906578,1.0009803286906578,3692.0
TP_0728,0.0,4564.0,4548.669840676916,2.0,0.0,1.0033702510536142,1.0033702510536142,4564.0
TP_0729,0.0,6164.0,6159.947258817776,9.0,0.0,1.0006579181625983,1.0006579181625983,6164.0
TP_0730,0.0,844.0,832.2566120731315,11.0,0.0,1.0141102969402862,1.0141102969402862,844.0
TP_0731,0.0,2940.0,2932.4492080497384,23.0,0.0,1.0025749097135372,1.0025749097135372,2940.0
