cell_id,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2
TP_0732,0.0,2288.0,2292.7996951028927,18.0,0.0,0.9979066225832356,0.9979066225832356,2288.0
TP_0733,0.0,720.0,721.014946903249,6.0,0.0,0.9985923358349114,0.9985923358349114,720.0
TP_0734,0.0,68.0,68.4328426483367,1.0,0.0,0.9936749281253594,0.9936749281253594,68.0
TP_0735,2740.0,2740.0,2383.3650962494808,4.0,1.1496350283520256,1.1496350283520256,0.0,0.0
TP_0736,4772.0,4772.0,3796.8907683024536,11.0,1.2568178257425895,1.2568178257425895,0.0,0.0
TP_0737,2600.0,3464.0,3295.7767818261764,7.0,0.7888883781016719,1.0510420545169967,0.26215367641532483,864.0
TP_0738,3672.0,3788.0,3150.4100717625124,7.0,1.1655625510191698,1.2023831544827384,0.036820603463568524,116.0
TP_0739,2460.0,2460.0,2263.2920236144078,5.0,1.0869123269702756,1.0869123269702756,0.0,0.0
TP_0740,2024.0,2024.0,1745.1839354531062,3.0,1.159763139507988,1.159763139507988,0.0,0.0
TP_0741,2372.0,2984.0,2904.7904566871803,9.0,0.8165821374617119,1.0272685911407033,0.21068645367899141,612.0
TP_0742,1124.0,1156.0,1101.187954541358,6.0,1.020715850881372,1.0497753768851121,0.029059526003740066,32.0
TP_0743,3316.0,2120.0,1978.139105744887,3.0,1.6763229594772753,1.0717143166742533,-0.604608642803022,-1196.0
TP_0744,2160.0,2160.0,2084.622874441221,4.0,1.0361586388036654,1.0361586388036654,0.0,0.0
TP_0745,0.0,172.0,173.20513154261403,1.0,0.0,0.9930421718347443,0.9930421718347443,172.0
TP_0746,0.0,1756.0,1753.3602885406272,1.0,0.0,1.0015055157098203,1.0015055157098203,1756.0
TP_0747,0.0,264.0,264.3827844820074,2.0,0.0,0.9985521580659747,0.9985521580659747,264.0
TP_0748,0.0,2420.0,2424.4989897533515,1.0,0.0,0.9981443631148681,0.9981443631148681,2420.0
TP_0749,0.0,3952.0,3990.5197676173,38.0,0.0,0.9903471803523228,0.9903471803523228,3952.0
TP_0750,0.0,1764.0,1771.0012836066853,16.0,0.0,0.9960467089033233,0.9960467089033233,1764.0
TP_0751,0.0,2696.0,2715.622964432039,14.0,0.0,0.9927740468065517,0.9927740468065517,2696.0
TP_0752,0.0,2956.0,2950.3368232590874,15.0,0.0,1.001919501765448,1.001919501765448,2956.0
TP_0753,0.0,3000.0,3022.79630550669,17.0,0.0,0.992458537326792,0.992458537326792,3000.0
TP_0754,0.0,3012.0,3047.718322816738,20.0,0.0,0.9882803070909366,0.9882803070909366,3012.0
TP_0755,0.0,36.0,40.76702051781795,2.0,0.0,0.8830667422522468,0.8830667422522468,36.0
TP_0756,0.0,4400.0,4405.741206667117,6.0,0.0,0.9986968806387382,0.9986968806387382,4400.0
TP_0757,0.0,3500.0,3489.447242956053,8.0,0.0,1.0030241916009046,1.0030241916009046,3500.0
TP_0758,0.0,3416.0,3451.879802533497,18.0,0.0,0.989605720770705,0.989605720770705,3416.0
TP_0759,0.0,4140.0,4139.759393931793,30.0,0.0,1.000058120785609,1.000058120785609,4140.0
TP_0760,0.0,3928.0,3934.7600325747744,43.0,0.0,0.9982819708142784,0.9982819708142784,3928.0
TP_0761,0.0,4600.0,4606.187446508129,41.0,0.0,0.9986567097887387,0.9986567097887387,4600.0
TP_0762,0.0,3132.0,3134.9635331153,23.0,0.0,0.9990546833849914,0.9990546833849914,3132.0
TP_0763,0.0,2088.0,2089.6921234302126,7.0,0.0,0.9991902522810705,0.9991902522810705,2088.0
TP_0764,1364.0,1368.0,998.1934440282673,5.0,1.366468602013152,1.3704758413152434,0.004007239302091348,4.0
TP_0765,1788.0,4392.0,3840.9650756116584,9.0,0.465508007701754,1.143462622945248,0.6779546152434941,2604.0
TP_0766,3292.0,3332.0,2646.6431779485774,5.0,1.2438397542322426,1.2589532384877984,0.015113484255555809,40.0
TP_0767,968.0,4296.0,4906.456581246547,6.0,0.1972910559730394,0.8755809674175384,0.678289911444499,3328.0
TP_0768,2488.0,2488.0,2148.77743905685,5.0,1.1578677041080823,1.1578677041080823,0.0,0.0
TP_0769,3016.0,3136.0,2664.530240718442,6.0,1.1319068381775206,1.176942919272117,0.04503608109459645,120.0
TP_0770,664.0,2596.0,2564.3318127230905,2.0,0.25893684924295796,1.0123494889077091,0.7534126396647511,1932.0
TP_0771,0.0,4832.0,4816.391904172273,4.0,0.0,1.0032406199782469,1.0032406199782469,4832.0
TP_0772,0.0,76.0,69.39342540230712,1.0,0.0,1.0952046185844175,1.0952046185844175,76.0
TP_0773,620.0,664.0,886.8555843596931,2.0,0.6990991666897356,0.7487126559386846,0.04961348924894904,44.0
TP_0774,0.0,104.0,103.23745133584643,1.0,0.0,1.0073863569304213,1.0073863569304213,104.0
TP_0775,0.0,40.0,38.766471236073095,1.0,0.0,1.0318194750410783,1.0318194750410783,40.0
TP_0776,0.0,2676.0,2680.0779485070593,5.0,0.0,0.998478421678246,0.998478421678246,2676.0
TP_0777,0.0,3168.0,3157.1974472229936,5.0,0.0,1.0034215638893627,1.0034215638893627,3168.0
TP_0778,0.0,1932.0,1921.7589409279892,18.0,0.0,1.005329002953443,1.005329002953443,1932.0
TP_0779,0.0,1576.0,1550.6553386565774,19.0,0.0,1.0163444839814502,1.0163444839814502,1576.0
TP_0780,0.0,428.0,420.53526509915605,2.0,0.0,1.0177505563037237,1.0177505563037237,428.0
TP_0781,0.0,2220.0,2232.5796221273904,11.0,0.0,0.9943654318069053,0.9943654318069053,2220.0
TP_0782,0.0,4164.0,4137.218008073397,9.0,0.0,1.0064734301828766,1.0064734301828766,4164.0
TP_0783,0.0,1892.0,1890.701966588429,9.0,0.0,1.0006865351782086,1.0006865351782086,1892.0
TP_0784,0.0,256.0,272.2912731710627,2.0,0.0,0.9401696830701293,0.9401696830701293,256.0
TP_0785,0.0,3552.0,3549.5119664022827,4.0,0.0,1.000700950897269,1.000700950897269,3552.0
TP_0786,0.0,3924.0,3928.0136455608454,4.0,0.0,0.9989781996899677,0.9989781996899677,3924.0
TP_0787,0.0,2668.0,2688.7587771714225,13.0,0.0,0.992279420025451,0.992279420025451,2668.0
TP_0788,0.0,4592.0,4606.379917957555,47.0,0.0,0.9968782605400183,0.9968782605400183,4592.0
TP_0789,0.0,3536.0,3507.8392952662957,35.0,0.0,1.0080279346809604,1.0080279346809604,3536.0
TP_0790,0.0,3236.0,3254.0541498262874,31.0,0.0,0.9944517979741514,0.9944517979741514,3236.0
TP_0791,0.0,2340.0,2294.9965659167565,15.0,0.0,1.01960936881196,1.01960936881196,2340.0
TP_0792,0.0,2876.0,2870.803049036864,19.0,0.0,1.00181027777746,1.00181027777746,2876.0
TP_0793,0.0,4624.0,4622.065012348376,2.0,0.0,1.0004186413748952,1.0004186413748952,4624.0
TP_0794,1436.0,5932.0,4490.028940661057,3.0,0.3198197648562552,1.3211496135984024,1.0013298487421474,4496.0
TP_0795,5280.0,5280.0,114.32684375096724,2.0,46.18337939514166,46.18337939514166,0.0,0.0
TP_0796,1588.0,1920.0,1698.9488940809074,7.0,0.9346955670841834,1.1301105093209272,0.19541494223674372,332.0
TP_0797,2976.0,3200.0,2704.910060191826,5.0,1.1002214246594761,1.183033789956426,0.08281236529694991,224.0
TP_0798,2408.0,2408.0,2172.1856663846293,3.0,1.108560855208965,1.108560855208965,0.0,0.0
TP_0799,344.0,808.0,702.6118354647414,3.0,0.4896017724672426,1.1499948609114303,0.6603930884441878,464.0
TP_0800,0.0,0.0,0.0,0.0,,,,0.0
TP_0801,0.0,0.0,0.0,0.0,,,,0.0
TP_0802,0.0,0.0,0.0,0.0,,,,0.0
TP_0803,0.0,1352.0,1353.907110644617,1.0,0.0,0.9985914021503964,0.9985914021503964,1352.0
TP_0804,0.0,0.0,0.0,0.0,,,,0.0
TP_0805,0.0,2208.0,2211.436156013968,2.0,0.0,0.9984461880101656,0.9984461880101656,2208.0
TP_0806,0.0,196.0,197.13273374141465,2.0,0.0,0.9942539540749205,0.9942539540749205,196.0
TP_0807,0.0,56.0,57.90023137474526,1.0,0.0,0.9671809364206773,0.9671809364206773,56.0
TP_0808,0.0,0.0,0.0,0.0,,,,0.0
TP_0809,0.0,1964.0,1941.8802473022233,2.0,0.0,1.0113908943296102,1.0113908943296102,1964.0
TP_0810,0.0,2864.0,2873.234397137138,3.0,0.0,0.9967860620260084,0.9967860620260084,2864.0
TP_0811,0.0,3016.0,3016.273407445544,2.0,0.0,0.9999093558810455,0.9999093558810455,3016.0
TP_0812,0.0,1620.0,1626.4702174572499,5.0,0.0,0.9960219268771087,0.9960219268771087,1620.0
TP_0813,0.0,48.0,48.041289772992876,2.0,0.0,0.9991405357102613,0.9991405357102613,48.0
TP_0814,0.0,3300.0,3303.468612393026,2.0,0.0,0.9989500089754104,0.9989500089754104,3300.0
TP_0815,0.0,3368.0,3367.1994088773445,4.0,0.0,1.0002377617198865,1.0002377617198865,3368.0
TP_0816,0.0,5028.0,5003.237460988415,4.0,0.0,1.0049493031671324,1.0049493031671324,5028.0
TP_0817,0.0,1924.0,1926.6834079646333,16.0,0.0,0.9986072398020659,0.9986072398020659,1924.0
TP_0818,0.0,2744.0,2752.2391144593535,24.0,0.0,0.9970063958410925,0.9970063958410925,2744.0
TP_0819,0.0,3172.0,3089.357426451864,27.0,0.0,1.0267507323175136,1.0267507323175136,3172.0
TP_0820,0.0,4348.0,4272.401888881059,23.0,0.0,1.0176945224454856,1.0176945224454856,4348.0
TP_0821,0.0,2944.0,2909.5865163908793,22.0,0.0,1.011827619978047,1.011827619978047,2944.0
TP_0822,0.0,1600.0,1606.4285038341832,5.0,0.0,0.9959982633407962,0.9959982633407962,1600.0
TP_0823,228.0,2152.0,1929.451143857572,2.0,0.11816831990063101,1.115343089588412,0.997174769687781,1924.0
TP_0824,616.0,1304.0,678.2721874181864,1.0,0.908189973622208,1.9225320220833753,1.0143420484611672,688.0
TP_0825,68.0,68.0,77.53810746067929,1.0,0.8769881317323073,0.8769881317323073,0.0,0.0
TP_0826,0.0,0.0,0.0,0.0,,,,0.0
TP_0827,0.0,2640.0,2637.337970207126,3.0,0.0,1.0010093624036607,1.0010093624036607,2640.0
TP_0828,0.0,6268.0,6264.326453878595,7.0,0.0,1.0005864231611254,1.0005864231611254,6268.0
TP_0829,0.0,2252.0,2259.780842456721,3.0,0.0,0.9965568154616878,0.9965568154616878,2252.0
TP_0830,0.0,980.0,974.661719262169,2.0,0.0,1.005477060022294,1.005477060022294,980.0
TP_0831,0.0,4244.0,4246.518670710223,3.0,0.0,0.9994068857561854,0.9994068857561854,4244.0
TP_0832,0.0,752.0,765.4863899883363,2.0,0.0,0.9823819336767806,0.9823819336767806,752.0
TP_0833,0.0,1000.0,994.5118681014316,1.0,0.0,1.0055184177027927,1.0055184177027927,1000.0
TP_0834,0.0,0.0,0.0,0.0,,,,0.0
TP_0835,0.0,0.0,0.0,0.0,,,,0.0
TP_0836,0.0,808.0,809.6474923623492,1.0,0.0,0.9979651732662789,0.9979651732662789,808.0
TP_0837,0.0,6448.0,6438.482357825961,1.0,0.0,1.0014782431084044,1.0014782431084044,6448.0
TP_0838,0.0,484.0,486.4786516870389,3.0,0.0,0.9949049116987081,0.9949049116987081,484.0
TP_0839,0.0,2356.0,2331.80480666913,3.0,0.0,1.0103761658187127,1.0103761658187127,2356.0
TP_0840,0.0,1376.0,1386.6513235298657,2.0,0.0,0.9923186720777422,0.9923186720777422,1376.0
TP_0841,0.0,2748.0,2741.5161212688854,4.0,0.0,1.0023650704370521,1.0023650704370521,2748.0
TP_0842,0.0,616.0,604.3455692081926,2.0,0.0,1.0192843819589459,1.0192843819589459,616.0
TP_0843,0.0,988.0,997.6580568211727,5.0,0.0,0.9903192714626632,0.9903192714626632,988.0
TP_0844,0.0,2072.0,2079.5050913190917,3.0,0.0,0.996390924287504,0.996390924287504,2072.0
TP_0845,0.0,2824.0,2813.423263242366,12.0,0.0,1.0037593834158622,1.0037593834158622,2824.0
TP_0846,0.0,2292.0,2322.614196212617,18.0,0.0,0.9868190781480031,0.9868190781480031,2292.0
TP_0847,0.0,3404.0,3352.4795457188407,18.0,0.0,1.0153678653601188,1.0153678653601188,3404.0
TP_0848,0.0,3268.0,3253.8405049171347,18.0,0.0,1.0043516254289255,1.0043516254289255,3268.0
TP_0849,0.0,2696.0,2710.3074420123426,17.0,0.0,0.9947210999790785,0.9947210999790785,2696.0
TP_0850,0.0,3288.0,3291.619256247567,25.0,0.0,0.998900463277854,0.998900463277854,3288.0
TP_0851,0.0,468.0,465.4990087047632,7.0,0.0,1.0053727102495786,1.0053727102495786,468.0
TP_0852,0.0,0.0,0.0,0.0,,,,0.0
TP_0853,0.0,0.0,0.0,0.0,,,,0.0
TP_0854,0.0,2848.0,2850.934946982189,3.0,0.0,0.9989705317600124,0.9989705317600124,2848.0
TP_0855,0.0,3192.0,3190.82216787226,3.0,0.0,1.0003691312350778,1.0003691312350778,3192.0
TP_0856,0.0,1872.0,1885.9163622070887,5.0,0.0,0.9926209017080682,0.9926209017080682,1872.0
TP_0857,0.0,6900.0,6879.206696823903,2.0,0.0,1.003022630964948,1.003022630964948,6900.0
TP_0858,0.0,1068.0,1063.9187261386317,2.0,0.0,1.0038360767238121,1.0038360767238121,1068.0
TP_0859,0.0,7144.0,7140.18944469876,1.0,0.0,1.0005336770586766,1.0005336770586766,7144.0
TP_0860,0.0,3968.0,3970.455755215469,3.0,0.0,0.9993814928645803,0.9993814928645803,3968.0
TP_0861,0.0,4.0,4.304853427574785,1.0,0.0,0.9291837846041301,0.9291837846041301,4.0
TP_0862,0.0,852.0,849.8568199376009,1.0,0.0,1.0025218131008897,1.0025218131008897,852.0
TP_0863,0.0,0.0,0.0,0.0,,,,0.0
TP_0864,0.0,2776.0,2782.0080191942934,1.0,0.0,0.9978404019137107,0.9978404019137107,2776.0
TP_0865,0.0,4652.0,4647.376030508788,2.0,0.0,1.0009949634935622,1.0009949634935622,4652.0
TP_0866,0.0,564.0,581.9649375827655,4.0,0.0,0.9691305499307498,0.9691305499307498,564.0
TP_0867,0.0,1364.0,1377.6449204076039,2.0,0.0,0.9900954736554564,0.9900954736554564,1364.0
TP_0868,0.0,772.0,765.7553921327859,2.0,0.0,1.008154833686279,1.008154833686279,772.0
TP_0869,0.0,1440.0,1440.631719026255,3.0,0.0,0.9995614985995991,0.9995614985995991,1440.0
TP_0870,0.0,1144.0,1145.3470753422364,2.0,0.0,0.9988238714960407,0.9988238714960407,1144.0
TP_0871,0.0,960.0,953.4575676913184,2.0,0.0,1.0068617970325866,1.0068617970325866,960.0
TP_0872,0.0,1144.0,1159.9469093289404,6.0,0.0,0.9862520351572245,0.9862520351572245,1144.0
TP_0873,0.0,2480.0,2484.875990182842,31.0,0.0,0.9980377329886457,0.9980377329886457,2480.0
TP_0874,0.0,2120.0,2149.1289333755194,31.0,0.0,0.986446167596949,0.986446167596949,2120.0
TP_0875,0.0,3884.0,3887.222130160259,39.0,0.0,0.999171096980731,0.999171096980731,3884.0
TP_0876,0.0,3416.0,3425.8195758833954,17.0,0.0,0.9971336564387331,0.9971336564387331,3416.0
TP_0877,0.0,3240.0,3287.1972909783417,19.0,0.0,0.985642087529132,0.985642087529132,3240.0
TP_0878,0.0,3968.0,3943.5312241793968,19.0,0.0,1.0062047881529568,1.0062047881529568,3968.0
TP_0879,0.0,2688.0,2691.0183059526184,27.0,0.0,0.9988783777702508,0.9988783777702508,2688.0
TP_0880,0.0,460.0,458.07686270772064,5.0,0.0,1.0041982851543987,1.0041982851543987,460.0
TP_0881,0.0,0.0,0.0,0.0,,,,0.0
TP_0882,0.0,0.0,0.0,0.0,,,,0.0
TP_0883,0.0,1748.0,1753.211384810471,4.0,0.0,0.9970275205513599,0.9970275205513599,1748.0
TP_0884,0.0,1952.0,1949.1437125457935,3.0,0.0,1.0014654062888344,1.0014654062888344,1952.0
TP_0885,0.0,4440.0,4424.834630455285,5.0,0.0,1.003427330241979,1.003427330241979,4440.0
TP_0886,0.0,1112.0,1111.3047386241117,1.0,0.0,1.0006256262136966,1.0006256262136966,1112.0
TP_0887,0.0,4232.0,4237.055113613867,1.0,0.0,0.9988069275762722,0.9988069275762722,4232.0
TP_0888,0.0,5096.0,5098.157798801232,2.0,0.0,0.9995767493109492,0.9995767493109492,5096.0
TP_0889,0.0,3784.0,3781.2976375656494,1.0,0.0,1.0007146653591887,1.0007146653591887,3784.0
TP_0890,0.0,0.0,0.0,0.0,,,,0.0
TP_0891,0.0,0.0,0.0,0.0,,,,0.0
TP_0892,0.0,0.0,0.0,0.0,,,,0.0
TP_0893,0.0,2520.0,2520.2777634494623,5.0,0.0,0.9998897885568445,0.9998897885568445,2520.0
TP_0894,0.0,2424.0,2416.467512753039,22.0,0.0,1.003117148154158,1.003117148154158,2424.0
TP_0895,0.0,1180.0,1199.8383576590713,16.0,0.0,0.9834658080962033,0.9834658080962033,1180.0
TP_0896,0.0,1880.0,1883.9972896661686,5.0,0.0,0.9978782933032367,0.9978782933032367,1880.0
TP_0897,0.0,512.0,508.28316300145684,1.0,0.0,1.0073125322046768,1.0073125322046768,512.0
TP_0898,0.0,1180.0,1177.4463281257956,2.0,0.0,1.0021688223175906,1.0021688223175906,1180.0
TP_0899,2232.0,2304.0,2231.6060740150256,7.0,1.000176521290904,1.0324402800422234,0.03226375875131948,72.0
TP_0900,0.0,552.0,564.2055342866796,20.0,0.0,0.9783668653620866,0.9783668653620866,552.0
TP_0901,0.0,1364.0,1373.3385645510489,19.0,0.0,0.9932001002577965,0.9932001002577965,1364.0
TP_0902,0.0,4420.0,4439.9452197008095,54.0,0.0,0.995507777976109,0.995507777976109,4420.0
TP_0903,0.0,4596.0,4587.493944041776,42.0,0.0,1.0018541835830153,1.0018541835830153,4596.0
TP_0904,0.0,2928.0,2907.8904651210682,23.0,0.0,1.0069155063163957,1.0069155063163957,2928.0
TP_0905,0.0,3980.0,3991.221702322838,12.0,0.0,0.9971884041629892,0.9971884041629892,3980.0
TP_0906,0.0,2032.0,2036.5301379005562,6.0,0.0,0.9977755605889407,0.9977755605889407,2032.0
TP_0907,0.0,2468.0,2462.023289181596,20.0,0.0,1.0024275606346482,1.0024275606346482,2468.0
TP_0908,412.0,1860.0,1709.7392952654823,11.0,0.24097241090550364,1.087885156029701,0.8469127451241973,1448.0
TP_0909,24.0,76.0,90.4512411322138,3.0,0.2653363259539897,0.8402316988543007,0.574895372900311,52.0
TP_0910,0.0,0.0,0.0,0.0,,,,0.0
TP_0911,0.0,1104.0,1112.992904299133,1.0,0.0,0.9919200704115936,0.9919200704115936,1104.0
TP_0912,0.0,2716.0,2736.6443121166976,4.0,0.0,0.9924563407727875,0.9924563407727875,2716.0
TP_0913,0.0,492.0,487.67334183038207,2.0,0.0,1.0088720415870565,1.0088720415870565,492.0
TP_0914,0.0,2128.0,2127.0575641237247,1.0,0.0,1.0004430702262934,1.0004430702262934,2128.0
TP_0915,0.0,616.0,614.6840820994544,2.0,0.0,1.002140803607686,1.002140803607686,616.0
TP_0916,0.0,0.0,0.0,0.0,,,,0.0
TP_0917,0.0,1768.0,1769.7620353960056,4.0,0.0,0.9990043659199576,0.9990043659199576,1768.0
TP_0918,0.0,0.0,0.0,0.0,,,,0.0
TP_0919,0.0,0.0,0.0,0.0,,,,0.0
TP_0920,0.0,248.0,247.5223237670357,1.0,0.0,1.0019298309166405,1.0019298309166405,248.0
TP_0921,0.0,868.0,874.7386997171836,9.0,0.0,0.9922963283556994,0.9922963283556994,868.0
TP_0922,0.0,3644.0,3640.3619809037664,34.0,0.0,1.0009993564143669,1.0009993564143669,3644.0
TP_0923,0.0,2632.0,2639.3474314063724,24.0,0.0,0.9972161939277326,0.9972161939277326,2632.0
TP_0924,0.0,3232.0,3229.5191258142218,28.0,0.0,1.0007681868690443,1.0007681868690443,3232.0
TP_0925,0.0,1024.0,1030.1815671748377,13.0,0.0,0.9939995362256481,0.9939995362256481,1024.0
TP_0926,0.0,1960.0,1964.8461894659415,7.0,0.0,0.9975335527575018,0.9975335527575018,1960.0
TP_0927,0.0,1548.0,1535.3981838784057,7.0,0.0,1.0082075231388916,1.0082075231388916,1548.0
TP_0928,1412.0,1648.0,1433.6428624341072,5.0,0.984903588612466,1.1495192025731897,0.16461561396072377,236.0
TP_0929,0.0,3852.0,3851.993131603008,54.0,0.0,1.0000017830761265,1.0000017830761265,3852.0
TP_0930,0.0,1328.0,1334.7735564514737,32.0,0.0,0.9949253141712806,0.9949253141712806,1328.0
TP_0931,0.0,2536.0,2538.3191300499257,21.0,0.0,0.9990863520577572,0.9990863520577572,2536.0
TP_0932,0.0,1128.0,1136.8821878544582,12.0,0.0,0.99218723984829,0.99218723984829,1128.0
TP_0933,0.0,0.0,0.5929108364416769,1.0,0.0,0.0,0.0,0.0
TP_0934,952.0,952.0,0.0,0.0,,,,0.0
TP_0935,116.0,116.0,0.0,0.0,,,,0.0
TP_0936,0.0,16.0,19.96014222231019,2.0,0.0,0.8015974947370971,0.8015974947370971,16.0
TP_0937,3256.0,3256.0,2940.015978837111,5.0,1.1074769740836146,1.1074769740836146,0.0,0.0
TP_0938,4448.0,4448.0,3795.5510830759295,7.0,1.1718983364058226,1.1718983364058226,0.0,0.0
TP_0939,708.0,708.0,651.7354403760411,2.0,1.0863303667995945,1.0863303667995945,0.0,0.0
TP_0940,0.0,1876.0,1873.8947403635532,2.0,0.0,1.0011234673917908,1.0011234673917908,1876.0
TP_0941,0.0,3444.0,3420.8556414102436,4.0,0.0,1.0067656636280082,1.0067656636280082,3444.0
TP_0942,0.0,264.0,269.9888739254887,1.0,0.0,0.9778180713952624,0.9778180713952624,264.0
TP_0943,0.0,0.0,0.0,0.0,,,,0.0
TP_0944,0.0,2188.0,2175.812405110127,1.0,0.0,1.0056013996708764,1.0056013996708764,2188.0
TP_0945,0.0,0.0,0.0,0.0,,,,0.0
TP_0946,0.0,0.0,0.0,0.0,,,,0.0
TP_0947,0.0,0.0,0.0,0.0,,,,0.0
TP_0948,0.0,0.0,0.0,0.0,,,,0.0
TP_0949,0.0,136.0,135.15014206807783,2.0,0.0,1.0062882503778212,1.0062882503778212,136.0
TP_0950,0.0,1380.0,1381.1284100174862,11.0,0.0,0.9991829796496099,0.9991829796496099,1380.0
TP_0951,0.0,2164.0,2162.512310050831,31.0,0.0,1.0006879451933082,1.0006879451933082,2164.0
TP_0952,0.0,2420.0,2431.4345619057303,29.0,0.0,0.9952971952916685,0.9952971952916685,2420.0
TP_0953,0.0,3112.0,3157.3606037007953,42.0,0.0,0.985633378826724,0.985633378826724,3112.0
TP_0954,0.0,3276.0,3270.889907814976,42.0,0.0,1.001562294155121,1.001562294155121,3276.0
TP_0955,0.0,4388.0,4385.600447416934,19.0,0.0,1.0005471434554598,1.0005471434554598,4388.0
TP_0956,0.0,3256.0,3259.7660997625826,27.0,0.0,0.9988446717809425,0.9988446717809425,3256.0
TP_0957,0.0,3336.0,3356.334371826029,30.0,0.0,0.9939414940308924,0.9939414940308924,3336.0
TP_0958,1108.0,1368.0,1064.1646122082666,2.0,1.0411922998461391,1.2855154026981215,0.24432310285198233,260.0
TP_0959,1232.0,1420.0,1128.28793636863,2.0,1.0919198551082316,1.2585439888422798,0.16662413373404816,188.0
TP_0960,0.0,540.0,540.8159224269205,1.0,0.0,0.9984913121210282,0.9984913121210282,540.0
TP_0961,356.0,536.0,763.4117911005713,2.0,0.4663276152530644,0.7021112409428161,0.2357836256897517,180.0
TP_0962,3420.0,3420.0,4793.886851776764,4.0,0.7134085775788473,0.7134085775788473,0.0,0.0
TP_0963,5600.0,5796.0,988.8675561596394,4.0,5.66304351388383,5.861250036869764,0.19820652298593444,196.0
TP_0964,2900.0,2928.0,2232.760188026315,5.0,1.2988407870903067,1.3113813188277303,0.012540531737423644,28.0
TP_0965,380.0,380.0,273.03509809973895,1.0,1.391762460741172,1.391762460741172,0.0,0.0
TP_0966,584.0,612.0,708.711428894884,4.0,0.8240307354865852,0.8635390584208735,0.0395083229342883,28.0
TP_0967,2348.0,2348.0,1663.0874737931592,6.0,1.4118319312721999,1.4118319312721999,0.0,0.0
TP_0968,2916.0,2916.0,2569.7165572238646,4.0,1.1347555012644022,1.1347555012644022,0.0,0.0
TP_0969,0.0,0.0,0.0,0.0,,,,0.0
TP_0970,0.0,3852.0,3858.1125010360174,1.0,0.0,0.9984156757911087,0.9984156757911087,3852.0
TP_0971,0.0,520.0,516.0244795175239,2.0,0.0,1.007704131567931,1.007704131567931,520.0
TP_0972,0.0,476.0,477.6986942172656,2.0,0.0,0.9964440048971686,0.9964440048971686,476.0
TP_0973,0.0,1644.0,1650.231702908424,1.0,0.0,0.9962237406435466,0.9962237406435466,1644.0
TP_0974,0.0,0.0,0.0,0.0,,,,0.0
TP_0975,0.0,0.0,0.0,0.0,,,,0.0
TP_0976,0.0,0.0,0.0,0.0,,,,0.0
TP_0977,0.0,0.0,0.0,0.0,,,,0.0
TP_0978,0.0,0.0,0.0,0.0,,,,0.0
TP_0979,0.0,3636.0,3623.481331902734,18.0,0.0,1.003454873076631,1.003454873076631,3636.0
TP_0980,0.0,3308.0,3279.504079775555,37.0,0.0,1.008689094305501,1.008689094305501,3308.0
TP_0981,0.0,1932.0,1918.1096316431303,28.0,0.0,1.007241696787149,1.007241696787149,1932.0
TP_0982,0.0,4984.0,4985.237193343779,52.0,0.0,0.9997518285899354,0.9997518285899354,4984.0
TP_0983,0.0,3880.0,3883.317897365341,49.0,0.0,0.9991456024324992,0.9991456024324992,3880.0
TP_0984,0.0,4048.0,4055.54417096228,37.0,0.0,0.9981397882394436,0.9981397882394436,4048.0
TP_0985,0.0,4248.0,4247.950208153289,46.0,0.0,1.0000117213819069,1.0000117213819069,4248.0
TP_0986,0.0,4276.0,4276.756556895271,54.0,0.0,0.9998231003132382,0.9998231003132382,4276.0
